Subset	Type	Seqs	Sites	Infor	Invar	Model	Name
6650		7	484	76	336		part23215
6651		7	507	161	240		part23118
6652		7	1617	537	720		part23110
6653		7	1232	563	354		part17234
6654		7	1121	403	310		part23087
6655		7	2255	474	1400		part23231
6656		7	1350	252	857		part23180
6657		7	964	262	494		part23335
6658		7	463	128	256		part23264
6659		7	3162	1074	1334		part23122
6660		7	512	157	257		part23024
6661		7	1024	488	255		part23093
6662		7	1061	318	496		part23205
6663		7	1824	609	764		part16104
6664		7	3756	1830	1031		part22054
6665		7	2289	669	1053		part23072
6666		7	625	218	278		part23206
6667		7	2154	780	949		part13558
6668		7	1791	594	785		part16815
6669		7	1211	506	472		part21831
6670		7	1563	488	688		part23276
6671		7	590	147	339		part23281
6672		7	1564	561	731		part23320
6673		7	2507	538	1640		part23235
6674		7	1176	406	489		part23018
6675		7	1568	439	806		part22854
6676		7	648	240	243		part23114
6677		7	781	139	474		part23334
6678		7	691	162	381		part18050
6679		7	1259	541	402		part23174
6680		7	1154	428	473		part12976
6681		7	1285	378	586		part23304
6682		7	3012	592	1866		part23340
6683		7	567	100	378		part22062
6684		7	1695	655	685		part14455
6685		7	624	150	334		part23208
6686		7	554	104	369		part23145
6687		7	630	137	368		part23243
6688		7	1042	350	411		part23227
6689		7	1279	266	738		part23152
6690		7	1355	348	666		part23199
6691		7	1407	524	562		part21574
6692		7	602	152	326		part23195
6693		7	709	250	300		part23178
6694		7	2067	645	972		part13818
6695		7	2189	511	1277		part14906
6696		7	1660	585	719		part22066
6697		7	1404	345	814		part23210
6698		7	5210	1026	3211		part21238
6699		7	973	428	281		part23183
6700		7	1757	601	777		part22065
6701		7	968	288	354		part21823
6702		7	2869	678	1525		part23292
6703		7	468	104	310		part22056
6704		7	3243	1031	1505		part23143
6705		7	991	292	494		part23221
6706		7	1628	393	878		part23154
6707		7	1268	438	534		part23265
6708		7	1231	536	410		part19125
6709		7	1735	249	1239		part22354
6710		7	1276	522	435		part23131
6711		7	1227	450	458		part23283
6712		7	669	226	337		part23117
6713		7	1154	440	478		part20951
6714		7	558	131	341		part22061
6715		7	921	282	478		part14393
6716		7	595	175	243		part23278
6717		7	1224	352	653		part22059
6718		7	656	233	257		part23272
6719		7	1474	559	503		part23301
6720		7	423	98	236		part23041
6721		7	813	296	244		part14098
6722		7	1307	385	683		part23130
6723		7	1626	484	794		part23112
6724		7	2102	531	1081		part16834
6725		7	885	368	265		part23197
6726		7	2044	377	1310		part23099
6727		7	579	170	307		part23165
6728		7	432	82	298		part23179
6729		7	1790	776	611		part21303
6730		7	612	142	350		part23015
6731		7	653	235	253		part23140
6732		7	870	190	504		part23298
6733		7	1105	237	670		part23115
6734		7	1199	520	387		part22064
6735		7	1679	673	598		part14453
6736		7	2144	577	1045		part23327
6737		7	1197	365	541		part21301
6738		7	1939	713	779		part23203
6739		7	671	241	259		part23098
6740		7	542	152	290		part23211
6741		7	1280	595	376		part19126
6742		7	1197	510	392		part23271
6743		7	1533	282	869		part23092
6744		7	886	292	389		part23219
6745		7	1207	573	317		part23125
6746		7	1023	364	447		part14519
6747		7	1192	563	352		part23226
6748		7	3618	874	2078		part19691
6749		7	1459	309	910		part23162
6750		7	1132	433	382		part23096
6751		7	2055	340	1394		part17222
6752		7	837	248	458		part20116
6753		7	1131	298	585		part23150
6754		7	1279	569	388		part23012
6755		7	3392	705	2153		part22850
6756		7	1346	445	526		part23142
6757		7	1008	396	341		part14547
6758		7	871	368	294		part23297
6759		7	779	232	381		part23144
6760		7	2871	893	1123		part22377
6761		7	1092	289	594		part14546
6762		7	3493	862	1914		part23191
6763		7	1338	255	913		part23046
6764		7	724	223	345		part23251
6765		7	2480	660	1243		part15335
6766		7	871	404	232		part23268
6767		7	1041	418	385		part14514
6768		7	1300	367	585		part23148
6769		7	1627	378	813		part19158
6770		7	1824	613	827		part12941
6771		7	2730	919	1250		part23186
6772		7	1279	449	477		part14799
6773		7	1518	653	490		part23133
6774		7	1861	349	1193		part22849
6775		7	2265	516	1300		part23171
6776		7	1578	546	635		part21568
6777		7	664	206	320		part18265
6778		7	1370	516	590		part21573
6779		7	1678	478	866		part22051
6780		7	3946	1789	1242		part22053
6781		7	999	399	313		part14701
6782		7	1381	329	791		part19917
6783		7	1693	364	892		part23097
6784		7	4638	1307	2066		part20014
6785		7	1908	452	1090		part14245
6786		7	1945	653	757		part17020
6787		7	2664	1269	664		part22444
6788		7	850	247	392		part23204
6789		7	1493	429	582		part23109
6790		7	751	248	343		part19279
6791		7	804	407	175		part23313
6792		7	1196	561	322		part16641
6793		7	1407	549	487		part14520
6794		7	952	457	218		part14952
6795		7	1306	371	617		part23027
6796		7	1981	681	775		part18941
6797		7	3331	888	1528		part19855
6798		7	1239	254	776		part14548
6799		7	1121	430	395		part22821
6800		7	1109	223	503		part19038
6801		7	1910	346	1139		part15837
6802		7	2143	839	791		part13734
6803		7	1352	597	405		part13481
6804		7	1945	441	1098		part16107
6805		7	1576	325	895		part18822
6806		7	2196	995	609		part15161
6807		7	1653	382	923		part14545
6808		7	1767	569	812		part12935
6809		7	1203	427	560		part13567
6810		7	1757	585	830		part23057
6811		7	2282	710	1151		part22001
6812		7	1309	430	583		part13588
6813		7	2079	375	1294		part15471
6814		7	1130	352	504		part23312
6815		7	1527	446	728		part19324
6816		7	1823	595	811		part12940
6817		7	1448	668	373		part14240
6818		7	2538	1030	879		part19918
6819		7	833	175	508		part23167
6820		7	1661	593	710		part14448
6821		7	1065	318	517		part23222
6822		7	819	365	267		part23149
6823		7	1980	916	454		part23113
6824		7	1290	446	551		part17885
6825		7	2653	765	1423		part23033
6826		7	2161	567	1080		part15075
6827		7	1072	343	482		part23164
6828		7	934	217	520		part23296
6829		7	649	168	360		part23273
6830		7	2590	599	1512		part17214
6831		7	870	390	241		part23279
6832		7	2028	464	993		part16776
6833		7	508	161	237		part16667
6834		7	3554	1306	1342		part23223
6835		7	3020	933	1302		part14698
6836		7	1231	532	445		part22752
6837		7	802	300	303		part23086
6838		7	1081	349	440		part22855
6839		7	783	228	378		part23285
6840		7	2030	573	956		part19229
6841		7	641	224	234		part23138
6842		7	1554	244	1015		part14992
6843		7	973	359	414		part23135
6844		7	1034	391	339		part14702
6845		7	1286	555	375		part17062
6846		7	1124	251	565		part14798
6847		7	2152	457	1329		part23316
6848		7	3610	597	2244		part16044
6849		7	1037	382	410		part14695
6850		7	888	317	331		part15912
6851		7	3340	1112	1529		part23328
6852		7	768	167	426		part23094
6853		7	3104	669	1761		part23085
6854		7	511	126	292		part14030
6855		7	1951	593	913		part12939
6856		7	1096	476	344		part23014
6857		7	2098	683	963		part14242
6858		7	963	258	446		part12866
6859		7	1552	470	605		part23047
6860		7	897	223	484		part23339
6861		7	988	485	233		part23217
6862		7	967	180	569		part13664
6863		7	3841	1351	1340		part23063
6864		7	1472	689	347		part23190
6865		7	660	140	419		part23101
6866		7	1396	327	730		part14614
6867		7	1161	323	553		part23119
6868		7	3954	1398	1572		part13311
6869		7	1899	395	1113		part16124
6870		7	2822	582	1736		part23192
6871		7	2923	618	1739		part13447
6872		7	620	128	377		part15581
6873		7	2589	685	1405		part16539
6874		7	1231	259	663		part23345
6875		7	1107	432	380		part23176
6876		7	1374	297	778		part15218
6877		7	1164	368	590		part16880
6878		7	1568	249	1093		part21036
6879		7	2033	454	897		part17704
6880		7	3563	963	1907		part22838
6881		7	1735	537	668		part23241
6882		7	1900	478	1115		part13817
6883		7	1291	338	443		part17601
6884		7	3412	665	2122		part14875
6885		7	1195	514	302		part23242
6886		7	3148	781	1627		part23173
6887		7	837	284	327		part23189
6888		7	876	259	491		part15829
6889		7	1756	317	1150		part23319
6890		7	2039	715	701		part17370
6891		7	1561	588	620		part13474
6892		7	1170	535	331		part14449
6893		7	1546	579	601		part13089
6894		7	807	355	231		part23207
6895		7	3955	1039	1958		part15650
6896		7	1541	411	846		part19171
6897		7	2544	763	1212		part15793
6898		7	1305	430	576		part15421
6899		7	914	371	353		part13271
6900		7	931	294	378		part20646
6901		7	1418	585	404		part23182
6902		7	2337	617	1263		part19089
6903		7	1860	763	622		part16793
6904		7	2374	717	998		part17291
6905		7	1513	346	890		part16383
6906		7	1295	553	414		part12881
6907		7	1723	415	775		part20696
6908		7	716	300	193		part23129
6909		7	717	227	328		part23168
6910		7	1440	505	592		part14491
6911		7	1393	300	808		part20675
6912		7	530	154	276		part23194
6913		7	2167	717	818		part23088
6914		7	938	259	492		part17409
6915		7	2215	894	806		part22052
6916		7	1142	464	383		part23261
6917		7	1177	591	274		part15501
6918		7	2679	731	1213		part23028
6919		7	1734	614	706		part13187
6920		7	1490	341	724		part13172
6921		7	1349	292	629		part18435
6922		7	576	205	234		part23266
6923		7	1229	302	649		part23225
6924		7	2363	896	958		part21014
6925		7	1405	284	928		part23255
6926		7	1603	568	712		part21821
6927		7	630	233	258		part23081
6928		7	1227	311	656		part23184
6929		7	894	428	226		part23029
6930		7	1449	338	734		part23147
6931		7	2280	577	1277		part15356
6932		7	1170	476	378		part22735
6933		7	833	370	256		part23013
6934		7	2139	709	948		part23245
6935		7	1983	485	943		part15257
6936		7	1597	412	823		part21815
6937		7	1533	715	337		part23141
6938		7	1124	369	473		part23121
6939		7	2788	553	1704		part17369
6940		7	511	130	243		part23252
6941		7	2228	620	1087		part23306
6942		7	1210	501	379		part13909
6943		7	2174	732	752		part18515
6944		7	764	252	327		part14819
6945		7	1189	509	349		part22744
6946		7	1439	285	891		part21569
6947		7	1102	339	536		part23247
6948		7	782	370	153		part18815
6949		7	1732	547	832		part15574
6950		7	1331	431	570		part23188
6951		7	1160	258	665		part14774
6952		7	1622	409	915		part23269
6953		7	1195	229	669		part14722
6954		7	1205	391	586		part23262
6955		7	853	273	421		part13397
6956		7	4995	1637	1940		part22530
6957		7	6517	2001	2809		part23336
6958		7	2291	643	1099		part23309
6959		7	1377	559	447		part23127
6960		7	2151	1100	467		part22069
6961		7	874	279	443		part23193
6962		7	1921	427	1113		part18961
6963		7	2298	784	972		part23254
6964		7	1579	628	410		part23185
6965		7	1875	376	956		part23299
6966		7	1701	541	813		part15101
6967		7	969	350	311		part23032
6968		7	1591	386	902		part23116
6969		7	1463	393	804		part23139
6970		7	1058	353	480		part14955
6971		7	2330	565	1383		part23333
6972		7	462	95	296		part23175
6973		7	932	470	218		part23019
6974		7	1133	438	305		part23214
6975		7	1166	338	570		part23246
6976		7	2279	580	1225		part17474
6977		7	1590	284	955		part23106
6978		7	1722	457	907		part23151
6979		7	2928	774	1641		part23070
6980		7	1995	855	569		part23263
6981		7	1251	346	571		part19997
6982		7	764	261	306		part23294
6983		7	3229	816	1637		part23303
6984		7	2247	502	1285		part23295
6985		7	799	267	366		part23240
6986		7	700	212	286		part23103
6987		7	1296	298	792		part23234
6988		7	1632	510	792		part23123
6989		7	2250	534	1261		part23237
6990		7	1254	370	604		part23157
6991		7	1625	323	1010		part23287
6992		7	1582	446	786		part22845
6993		7	826	278	358		part23258
6994		7	1984	541	1023		part23156
6995		7	2344	486	1438		part15117
6996		7	1817	499	935		part17957
6997		7	1790	438	1018		part23344
6998		7	1286	416	626		part21810
6999		7	2197	413	1343		part23105
7000		7	1261	102	1000		part23337
7001		7	993	272	392		part21663
7002		7	1753	745	670		part14360
7003		7	1401	312	787		part13210
7004		7	3231	750	1864		part14937
7005		7	4191	775	2667		part21876
7006		7	1549	290	996		part23341
7007		7	1137	486	306		part22738
7008		7	2133	410	1340		part23317
7009		7	1353	485	469		part23080
7010		7	5025	1520	2419		part23037
7011		7	3255	1166	1302		part14206
7012		6	1137	80	883		part17910
7013		6	2724	204	1996		part13856
7014		6	756	59	617		part23393
7015		6	1513	79	1261		part16936
7016		6	1740	82	1477		part12913
7017		6	973	58	803		part16611
7018		6	2430	132	2073		part15371
7019		6	1366	65	1146		part18486
7020		6	2526	106	2207		part14423
7021		6	4563	285	3555		part14749
7022		6	1205	52	1056		part13143
7023		6	1095	71	920		part13135
7024		6	1095	78	887		part16326
7025		6	1757	145	1342		part15332
7026		6	1197	30	1113		part15528
7027		6	2142	104	1828		part14706
7028		6	3558	272	2905		part13395
7029		6	1448	78	1184		part19455
7030		6	1606	76	1358		part15772
7031		6	1397	78	1161		part14112
7032		6	1399	78	991		part13110
7033		6	938	54	800		part17332
7034		6	1580	83	1316		part13527
7035		6	1308	48	1149		part13872
7036		6	708	35	608		part16519
7037		6	1401	130	1121		part13371
7038		6	1280	109	1024		part15789
7039		6	958	69	773		part19941
7040		6	1842	118	1458		part16050
7041		6	1369	39	1192		part19730
7042		6	1459	128	978		part14063
7043		6	2034	121	1723		part15113
7044		6	1350	67	1146		part14768
7045		6	2538	208	1963		part16089
7046		6	986	61	795		part14189
7047		6	1053	21	983		part15031
7048		6	2265	102	1937		part12797
7049		6	1488	71	1246		part15279
7050		6	525	34	424		part16230
7051		6	2185	103	1751		part14998
7052		6	1385	41	1157		part15858
7053		6	1964	188	1322		part15905
7054		6	1936	93	1551		part15605
7055		6	1943	106	1574		part17456
7056		6	3546	214	2892		part15637
7057		6	632	69	466		part15899
7058		6	1798	121	1359		part17127
7059		6	802	70	644		part16192
7060		6	874	76	583		part20013
7061		6	484	98	311		part17781
7062		6	948	96	670		part15796
7063		6	999	101	744		part18144
7064		6	2576	87	2215		part19951
7065		6	1687	113	1231		part13090
7066		6	641	47	476		part22907
7067		6	976	21	729		part15818
7068		6	2378	178	1680		part13669
7069		6	1351	178	885		part13000
7070		6	1909	190	1235		part14479
7071		6	1119	194	477		part13377
7072		6	1805	287	912		part17574
7073		6	1882	140	1448		part13222
7074		6	1196	158	797		part14276
7075		6	1122	121	733		part14113
7076		6	1898	258	1293		part18776
7077		6	1622	261	1055		part14081
7078		6	804	154	267		part14277
7079		6	1018	79	816		part17644
7080		6	704	33	611		part16963
7081		6	906	74	766		part15348
7082		6	703	119	351		part13861
7083		6	1374	70	873		part13956
7084		6	1279	22	1188		part15071
7085		6	2057	210	971		part13264
7086		6	405	67	187		part13587
7087		6	1136	84	911		part18105
7088		6	577	31	500		part12848
7089		6	1496	174	988		part13109
7090		6	727	29	579		part17267
7091		6	585	29	463		part16106
7092		6	614	29	482		part20773
7093		6	2267	248	1526		part22339
7094		6	660	74	509		part12793
7095		6	667	85	419		part16167
7096		6	903	77	702		part17184
7097		6	1764	116	1430		part16587
7098		6	1752	76	1479		part15129
7099		6	783	191	378		part23399
7100		6	646	220	260		part14128
7101		6	580	24	410		part23374
7102		6	654	40	442		part23366
7103		6	447	14	216		part15121
7104		6	2385	200	1566		part15374
7105		6	1154	233	601		part19246
7106		6	748	43	363		part14371
7107		6	738	8	647		part15030
7108		6	510	27	425		part20777
7109		6	749	19	647		part18944
7110		6	585	141	302		part18078
7111		6	1409	163	1102		part14400
7112		6	384	38	295		part14575
7113		6	705	11	548		part14927
7114		6	1136	102	959		part17051
7115		6	471	189	201		part17908
7116		6	526	27	454		part15237
7117		6	1194	121	693		part16428
7118		6	419	4	379		part23394
7119		6	563	22	381		part15292
7120		6	380	19	304		part23353
7121		6	843	116	549		part13408
7122		6	597	19	377		part17754
7123		6	1170	55	829		part14721
7124		6	797	7	719		part15150
7125		6	784	5	730		part17614
7126		6	768	25	656		part16850
7127		6	901	293	305		part14315
7128		6	902	27	798		part13957
7129		6	466	77	281		part23380
7130		6	968	24	531		part15097
7131		6	1079	14	976		part14582
7132		6	1568	13	1495		part15035
7133		6	413	21	214		part18399
7134		6	1631	201	1012		part19435
7135		6	468	4	287		part13492
7136		6	940	14	771		part15127
7137		6	1034	86	861		part20835
7138		6	570	24	464		part19683
7139		6	54	1	48		part16069
7140		6	1604	13	1491		part15655
7141		6	1635	7	1501		part14745
7142		6	958	6	882		part16902
7143		6	1350	11	1208		part13105
7144		6	560	158	239		part23475
7145		6	641	9	555		part15364
7146		6	1046	7	948		part17909
7147		6	707	15	642		part18526
7148		6	799	14	600		part17553
7149		6	905	16	846		part17878
7150		6	1388	12	1307		part17356
7151		6	1161	12	1106		part14851
7152		6	1851	85	1068		part15930
7153		6	1541	16	1328		part14121
7154		6	598	1	518		part17780
7155		6	418	2	307		part15492
7156		6	639	82	228		part22863
7157		6	982	3	916		part13871
7158		6	1472	169	852		part23367
7159		6	1008	5	964		part16216
7160		6	673	85	463		part15885
7161		6	897	196	330		part23387
7162		6	956	16	889		part15982
7163		6	772	9	641		part16353
7164		6	1159	103	953		part18296
7165		6	2089	224	1736		part17869
7166		6	958	18	663		part18973
7167		6	533	111	260		part17846
7168		6	641	62	517		part19008
7169		6	384	5	347		part20728
7170		6	415	19	357		part14461
7171		6	1091	262	514		part22872
7172		6	771	17	694		part17826
7173		6	627	78	522		part13724
7174		6	593	14	471		part15308
7175		6	936	16	817		part17220
7176		6	570	15	491		part19468
7177		6	724	3	666		part16372
7178		6	602	19	544		part18340
7179		6	696	18	565		part13177
7180		6	609	5	561		part13526
7181		6	995	31	888		part17634
7182		6	1035	8	959		part17205
7183		6	399	1	378		part16350
7184		6	1047	18	927		part19841
7185		6	949	12	827		part17799
7186		6	693	9	633		part16555
7187		6	836	164	455		part22028
7188		6	638	10	543		part14576
7189		6	1132	7	965		part17126
7190		6	1031	26	947		part17208
7191		6	477	10	393		part16254
7192		6	917	13	857		part15627
